,1536_image_path,Cored_gt,Diffuse_gt,CAA_gt,Cored_pred,Diffuse_pred,CAA_pred,total_count
580,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/15/25.jpg,0,9,0,0.0,2.0,0.0,2.0
581,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/12.jpg,0,1,0,0.0,0.0,0.0,0.0
582,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/14.jpg,0,2,0,0.0,0.0,0.0,0.0
583,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/15.jpg,0,35,0,2.0,11.0,0.0,13.0
584,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/23.jpg,0,1,0,0.0,2.0,0.0,2.0
585,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/24.jpg,0,1,0,0.0,1.0,0.0,1.0
586,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/16/26.jpg,0,44,0,0.0,5.0,0.0,5.0
587,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/12.jpg,4,0,0,0.0,2.0,0.0,2.0
588,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/13.jpg,0,4,0,0.0,5.0,0.0,5.0
589,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/14.jpg,0,12,0,2.0,6.0,0.0,8.0
590,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/15.jpg,0,47,0,0.0,12.0,0.0,12.0
591,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/24.jpg,1,5,0,0.0,1.0,0.0,1.0
592,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/17/29.jpg,0,11,0,0.0,0.0,0.0,0.0
593,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/11.jpg,0,1,0,0.0,3.0,0.0,3.0
594,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/12.jpg,1,28,0,0.0,7.0,0.0,7.0
595,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/13.jpg,0,15,0,0.0,6.0,0.0,6.0
596,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/14.jpg,2,82,0,0.0,2.0,0.0,2.0
597,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/16.jpg,1,9,0,0.0,3.0,0.0,3.0
598,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/17.jpg,0,0,0,0.0,0.0,0.0,0.0
599,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/23.jpg,0,2,0,0.0,2.0,0.0,2.0
600,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/24.jpg,0,1,0,0.0,1.0,0.0,1.0
601,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/25.jpg,0,3,0,0.0,2.0,0.0,2.0
602,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/27.jpg,0,25,0,0.0,7.0,0.0,7.0
603,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/28.jpg,0,1,0,0.0,0.0,0.0,0.0
604,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/18/29.jpg,0,3,0,0.0,0.0,0.0,0.0
605,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/12.jpg,0,8,0,0.0,5.0,0.0,5.0
606,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/14.jpg,0,16,0,0.0,4.0,0.0,4.0
607,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/15.jpg,4,59,0,0.0,5.0,0.0,5.0
608,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/17.jpg,0,0,0,0.0,0.0,0.0,0.0
609,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/24.jpg,1,20,0,0.0,3.0,0.0,3.0
610,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/25.jpg,0,3,0,0.0,2.0,0.0,2.0
611,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/26.jpg,0,51,0,0.0,6.0,0.0,6.0
612,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/27.jpg,0,15,0,0.0,4.0,0.0,4.0
613,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/19/28.jpg,1,2,0,0.0,0.0,0.0,0.0
614,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/1.jpg,0,11,0,0.0,1.0,0.0,1.0
615,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/10.jpg,0,6,0,0.0,2.0,0.0,2.0
616,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/11.jpg,0,1,0,0.0,4.0,0.0,4.0
617,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/14.jpg,1,53,0,0.0,3.0,0.0,3.0
618,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/15.jpg,0,6,0,0.0,1.0,0.0,1.0
619,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/2.jpg,0,1,0,0.0,1.0,0.0,1.0
620,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/25.jpg,1,13,0,0.0,2.0,0.0,2.0
621,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/31.jpg,0,4,0,0.0,1.0,0.0,1.0
622,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/5.jpg,2,60,0,0.0,3.0,0.0,3.0
623,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/6.jpg,1,10,0,0.0,2.0,0.0,2.0
624,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/7.jpg,1,2,0,0.0,1.0,0.0,1.0
625,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/8.jpg,0,63,0,0.0,2.0,0.0,2.0
626,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/2/9.jpg,2,3,0,0.0,2.0,0.0,2.0
627,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/10.jpg,0,7,0,0.0,0.0,0.0,0.0
628,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/11.jpg,0,4,0,0.0,2.0,0.0,2.0
629,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/12.jpg,1,81,0,0.0,0.0,0.0,0.0
630,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/13.jpg,0,4,0,0.0,2.0,0.0,2.0
631,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/14.jpg,0,9,0,1.0,6.0,0.0,7.0
632,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/15.jpg,1,3,0,1.0,1.0,0.0,2.0
633,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/24.jpg,1,2,0,0.0,7.0,0.0,7.0
634,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/20/26.jpg,0,43,0,0.0,5.0,0.0,5.0
635,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/10.jpg,0,1,0,0.0,0.0,0.0,0.0
636,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/11.jpg,1,68,0,0.0,8.0,0.0,8.0
637,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/12.jpg,0,64,0,0.0,2.0,0.0,2.0
638,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/14.jpg,0,2,0,0.0,0.0,0.0,0.0
639,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/16.jpg,0,1,0,0.0,1.0,0.0,1.0
640,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/25.jpg,0,2,0,0.0,0.0,0.0,0.0
641,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/21/26.jpg,0,1,0,0.0,1.0,0.0,1.0
642,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/22/11.jpg,1,61,0,0.0,3.0,0.0,3.0
643,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/22/16.jpg,0,0,1,0.0,0.0,0.0,0.0
644,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/23/11.jpg,4,0,0,0.0,7.0,0.0,7.0
645,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/23/12.jpg,1,6,0,0.0,1.0,0.0,1.0
646,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/24/10.jpg,0,5,0,0.0,0.0,0.0,0.0
647,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/24/13.jpg,1,3,0,0.0,0.0,0.0,0.0
648,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/24/19.jpg,0,1,0,0.0,1.0,0.0,1.0
649,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/25/0.jpg,0,0,0,0.0,0.0,0.0,0.0
650,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/25/18.jpg,0,1,0,0.0,3.0,0.0,3.0
651,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/25/25.jpg,0,0,0,0.0,0.0,0.0,0.0
652,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/26/18.jpg,2,5,0,0.0,5.0,0.0,5.0
653,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/26/20.jpg,0,6,0,0.0,3.0,0.0,3.0
654,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/0.jpg,0,16,0,0.0,1.0,0.0,1.0
655,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/12.jpg,1,6,0,0.0,3.0,0.0,3.0
656,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/13.jpg,0,46,0,0.0,8.0,0.0,8.0
657,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/14.jpg,0,29,0,0.0,6.0,0.0,6.0
658,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/19.jpg,0,1,0,0.0,0.0,0.0,0.0
659,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/2.jpg,2,7,0,0.0,1.0,0.0,1.0
660,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/20.jpg,0,1,0,0.0,0.0,0.0,0.0
661,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/22.jpg,0,11,0,0.0,0.0,0.0,0.0
662,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/24.jpg,0,1,0,0.0,0.0,0.0,0.0
663,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/25.jpg,3,4,0,0.0,0.0,0.0,0.0
664,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/29.jpg,0,4,0,0.0,0.0,0.0,0.0
665,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/3.jpg,1,50,0,0.0,5.0,0.0,5.0
666,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/31.jpg,0,3,0,0.0,3.0,0.0,3.0
667,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/32.jpg,1,0,0,0.0,0.0,0.0,0.0
668,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/4.jpg,5,0,0,0.0,3.0,0.0,3.0
669,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/7.jpg,0,1,0,0.0,4.0,0.0,4.0
670,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/3/8.jpg,0,0,0,0.0,1.0,0.0,1.0
671,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/12.jpg,0,2,0,0.0,2.0,0.0,2.0
672,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/13.jpg,0,5,0,0.0,3.0,0.0,3.0
673,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/14.jpg,0,70,0,0.0,5.0,0.0,5.0
674,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/15.jpg,0,6,0,0.0,0.0,0.0,0.0
675,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/20.jpg,0,32,0,0.0,2.0,0.0,2.0
676,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/21.jpg,0,9,0,0.0,0.0,0.0,0.0
677,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/22.jpg,0,2,0,0.0,1.0,0.0,1.0
678,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/23.jpg,0,2,0,0.0,1.0,0.0,1.0
679,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/24.jpg,1,2,0,0.0,1.0,0.0,1.0
680,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/26.jpg,0,1,0,0.0,0.0,0.0,0.0
681,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/30.jpg,0,2,0,0.0,2.0,0.0,2.0
682,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/32.jpg,2,1,0,0.0,0.0,0.0,0.0
683,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/4.jpg,0,4,0,0.0,2.0,0.0,2.0
684,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/4/5.jpg,0,3,0,0.0,2.0,0.0,2.0
685,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/13.jpg,1,25,0,0.0,2.0,0.0,2.0
686,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/23.jpg,0,21,0,0.0,0.0,0.0,0.0
687,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/24.jpg,1,16,0,0.0,1.0,0.0,1.0
688,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/27.jpg,0,4,0,0.0,0.0,0.0,0.0
689,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/29.jpg,0,6,0,0.0,0.0,0.0,0.0
690,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/3.jpg,0,4,0,0.0,2.0,0.0,2.0
691,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/30.jpg,1,4,0,0.0,1.0,0.0,1.0
692,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/32.jpg,0,4,0,0.0,1.0,0.0,1.0
693,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/5/4.jpg,0,1,0,0.0,1.0,0.0,1.0
694,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/13.jpg,1,1,0,0.0,1.0,0.0,1.0
695,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/14.jpg,3,10,0,0.0,3.0,0.0,3.0
696,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/15.jpg,0,8,0,0.0,11.0,0.0,11.0
697,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/16.jpg,0,1,0,0.0,3.0,0.0,3.0
698,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/22.jpg,0,10,0,0.0,3.0,0.0,3.0
699,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/24.jpg,0,11,0,0.0,1.0,0.0,1.0
700,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/25.jpg,1,5,0,0.0,0.0,0.0,0.0
701,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/6/28.jpg,0,2,0,0.0,0.0,0.0,0.0
702,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/7/15.jpg,1,51,0,0.0,4.0,0.0,4.0
703,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/7/16.jpg,1,35,0,0.0,4.0,0.0,4.0
704,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/7/22.jpg,0,0,0,0.0,0.0,0.0,0.0
705,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/7/23.jpg,0,20,0,0.0,1.0,0.0,1.0
706,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/7/29.jpg,0,0,0,0.0,0.0,0.0,0.0
707,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/8/16.jpg,1,67,0,0.0,5.0,0.0,5.0
708,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/8/19.jpg,0,57,1,0.0,3.0,0.0,3.0
709,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/8/22.jpg,0,0,0,0.0,0.0,0.0,0.0
710,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/8/27.jpg,0,1,0,0.0,4.0,0.0,4.0
711,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/8/6.jpg,0,1,0,0.0,0.0,0.0,0.0
712,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/9/10.jpg,0,3,0,0.0,0.0,0.0,0.0
713,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/9/11.jpg,0,2,0,0.0,1.0,0.0,1.0
714,/gladstone/finkbeiner/steve/work/data/npsad_data/vivek/Datasets/External_Dataset-Others/data/CERAD/1536_tiles/NA4312-02_AB/0/9/17.jpg,0,13,0,0.0,13.0,0.0,13.0
